Position_data
Positionêî=	519
POSITION_TICKET	POSITION_TIME	POSITION_TIME_MSC	POSITION_TIME_UPDATE	POSITION_TIME_UPDATE_MSC	POSITION_TYPE	POSITION_MAGIC	POSITION_IDENTIFIER	POSITION_REASON	POSITION_VOLUME	POSITION_PRICE_OPEN	POSITION_SL	POSITION_TP	POSITION_PRICE_CURRENT	POSITION_SWAP	POSITION_PROFIT	POSITION_COMMENT	status	max_price	max_subtime	min_price	min_time	open_sigma_Fb	open_sigmaLb	open_bollinger_bandwide_Fb	open_bollinger_bandwide_Fb_o1	open_bollinger_bandwide_Fb_o2	open_bollinger_bandwide_Fb_o3	open_bollinger_bandwide_Fb_o4	open_bollinger_bandwide_Fb_o5	open_bollinger_bandwide_Lb	open_bollinger_bandwide_Lb_o1	open_bollinger_bandwide_Lb_o2	open_bollinger_bandwide_Lb_o3	open_bollinger_bandwide_Lb_o4	open_bollinger_bandwide_Lb_o5	open_katamuki_F	open_katamuki1_F	open_katamuki2_F	open_katamuki3_F	open_katamuki_L	open_katamuki1_L	open_katamuki2_L	open_katamuki3_L	open_katamuki_EMA_A	open_katamuki_EMA_A1	open_katamuki_EMA_A2	open_katamuki_EMA_B1	open_katamuki_EMA_B2	open_katamuki_EMA_C1	open_katamuki_EMA_C2	open_state_tyouki_chikou_innyou	open_state_tyouki_kumo_innyou	open_state_tanki__chikou_innyou	open_state_tanki__kumo_innyou	open_mode_span_pattern	max_sigma	min_sigma	agatte_sagaru	sagatte_agaru
392	2012.02.10 08:00	1328860800000	1328860800	1328860800000	POSITION_TYPE_SELL	16384	392	POSITION_REASON_EXPERT	0.10000	1.57852	1.58080	1.57402	1.57907	0.00000	-5.50000	195##0#0.0#	2	2.70000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	2.70000000
394	2012.02.16 19:00	1329418800000	1329418800	1329418800000	POSITION_TYPE_BUY	16384	394	POSITION_REASON_EXPERT	0.10000	1.57842	1.57627	1.58292	1.57896	0.00000	14.70000	196##0#0.0#	2	27.30000000	28800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.40000000	27.30000000
396	2012.02.20 20:00	1329768000000	1329768000	1329768000000	POSITION_TYPE_SELL	16384	396	POSITION_REASON_EXPERT	0.10000	1.58486	1.58703	1.58036	1.58424	0.00000	39.50000	197##0#0.0#	2	9.40000000	46800	41.20000000	57600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	50.60000000	36.50000000
398	2012.02.24 13:00	1330088400000	1330088400	1330088400000	POSITION_TYPE_BUY	16384	398	POSITION_REASON_EXPERT	0.10000	1.58017	1.57800	1.58467	1.58047	0.00000	27.00000	198##0#0.0#	2	27.00000000	7200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	27.00000000
400	2012.03.05 10:00	1330941600000	1330941600	1330941600000	POSITION_TYPE_SELL	16384	400	POSITION_REASON_EXPERT	0.10000	1.58097	1.58314	1.57647	1.58066	0.00000	-6.90000	199##0#0.0#	2	5.40000000	10800	4.80000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.80000000	10.20000000
402	2012.03.13 18:00	1331661600000	1331661600	1331661600000	POSITION_TYPE_BUY	16384	402	POSITION_REASON_EXPERT	0.10000	1.57269	1.57052	1.57719	1.57205	0.00000	-6.40000	200##0#0.0#	2	0.00000000	0	6.40000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	6.40000000	0.00000000
410	2012.03.26 16:00	1332777600000	1332777600	1332777600000	POSITION_TYPE_BUY	16384	410	POSITION_REASON_EXPERT	0.10000	1.59366	1.59149	1.59816	1.59347	0.00000	32.20000	204##0#0.0#	2	33.00000000	21600	1.90000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.40000000	34.90000000
412	2012.03.28 10:00	1332928800000	1332928800	1332928800000	POSITION_TYPE_SELL	16384	412	POSITION_REASON_EXPERT	0.10000	1.59392	1.59620	1.58942	1.59190	0.00000	38.40000	205##0#0.0#	2	0.00000000	0	40.20000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	40.20000000	18.30000000
416	2012.04.03 18:00	1333476000000	1333476000	1333476000000	POSITION_TYPE_SELL	16384	416	POSITION_REASON_EXPERT	0.10000	1.59632	1.59844	1.59182	1.59679	0.00000	-10.40000	207##0#0.0#	2	8.90000000	7200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	8.90000000
418	2012.04.09 20:00	1334001600000	1334001600	1334001600000	POSITION_TYPE_BUY	16384	418	POSITION_REASON_EXPERT	0.10000	1.59031	1.58814	1.59481	1.59061	0.00000	13.50000	208##0#0.0#	2	24.30000000	36000	13.30000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	16.30000000	37.60000000
422	2012.04.11 14:00	1334152800000	1334152800	1334152800000	POSITION_TYPE_BUY	16384	422	POSITION_REASON_EXPERT	0.10000	1.59052	1.58842	1.59502	1.59119	0.00000	19.00000	210##0#0.0#	2	23.00000000	64800	14.90000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	26.80000000	37.90000000
424	2012.04.25 12:00	1335355200000	1335355200	1335355200000	POSITION_TYPE_SELL	16384	424	POSITION_REASON_EXPERT	0.10000	1.60863	1.61077	1.60413	1.60972	0.00000	-10.90000	211##0#0.0#	2	9.60000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	9.60000000
426	2012.04.25 22:00	1335391200000	1335391200	1335391200000	POSITION_TYPE_BUY	16384	426	POSITION_REASON_EXPERT	0.10000	1.61718	1.61498	1.62168	1.61616	0.00000	9.60000	212##0#0.0#	2	27.90000000	43200	13.80000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	31.10000000	41.70000000
428	2012.05.04 18:00	1336154400000	1336154400	1336154400000	POSITION_TYPE_SELL	16384	428	POSITION_REASON_EXPERT	0.10000	1.61453	1.61663	1.61003	1.61497	0.00000	-9.30000	213##0#0.0#	2	8.00000000	237600	27.00000000	201600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	32.70000000	35.00000000
430	2012.05.10 15:00	1336662000000	1336662000	1336662000000	POSITION_TYPE_BUY	16384	430	POSITION_REASON_EXPERT	0.10000	1.61699	1.61485	1.62149	1.61741	0.00000	-16.90000	214##0#0.0#	2	4.20000000	3600	16.90000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	21.10000000	4.20000000
432	2012.05.11 15:00	1336748400000	1336748400	1336748400000	POSITION_TYPE_SELL	16384	432	POSITION_REASON_EXPERT	0.10000	1.60726	1.60939	1.60276	1.60920	0.00000	-19.40000	215##0#0.0#	2	18.10000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	18.10000000
434	2012.05.14 16:00	1337011200000	1337011200	1337011200000	POSITION_TYPE_BUY	16384	434	POSITION_REASON_EXPERT	0.10000	1.60822	1.60609	1.61272	1.61022	0.00000	-6.40000	216##0#0.0#	2	31.60000000	7200	15.50000000	68400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	47.10000000	31.60000000
436	2012.05.15 14:00	1337090400000	1337090400	1337090400000	POSITION_TYPE_SELL	16384	436	POSITION_REASON_EXPERT	0.10000	1.60482	1.60692	1.60032	1.60285	0.00000	41.20000	217##0#0.0#	2	0.00000000	0	42.50000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	42.50000000	11.50000000
438	2012.05.28 07:00	1338188400000	1338188400	1338188400000	POSITION_TYPE_BUY	16384	438	POSITION_REASON_EXPERT	0.10000	1.57026	1.56816	1.57476	1.57103	0.00000	-3.20000	218##0#0.0#	2	7.70000000	3600	3.20000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.90000000	7.70000000
440	2012.05.29 19:00	1338318000000	1338318000	1338318000000	POSITION_TYPE_SELL	16384	440	POSITION_REASON_EXPERT	0.10000	1.56264	1.56477	1.55814	1.56274	0.00000	-9.10000	219##0#0.0#	2	8.70000000	7200	0.30000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.50000000	9.00000000
442	2012.06.07 15:00	1339081200000	1339081200	1339081200000	POSITION_TYPE_BUY	16384	442	POSITION_REASON_EXPERT	0.10000	1.55717	1.55504	1.56167	1.55649	0.00000	-6.80000	220##0#0.0#	2	0.00000000	0	6.80000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	6.80000000	0.00000000
446	2012.06.15 17:00	1339779600000	1339779600	1339779600000	POSITION_TYPE_BUY	16384	446	POSITION_REASON_EXPERT	0.10000	1.56451	1.56238	1.56901	1.56533	0.00000	38.10000	222##0#0.0#	2	38.10000000	14400	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.20000000	38.10000000
448	2012.06.20 20:00	1340222400000	1340222400	1340222400000	POSITION_TYPE_SELL	16384	448	POSITION_REASON_EXPERT	0.10000	1.57234	1.57455	1.56784	1.56997	0.00000	34.40000	223##0#0.0#	2	0.00000000	0	36.50000000	28800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	36.50000000	18.50000000
454	2012.06.29 07:00	1340953200000	1340953200	1340953200000	POSITION_TYPE_BUY	16384	454	POSITION_REASON_EXPERT	0.10000	1.56079	1.55869	1.56529	1.56069	0.00000	26.70000	226##0#0.0#	2	26.70000000	7200	1.00000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.00000000	27.70000000
456	2012.07.04 12:00	1341403200000	1341403200	1341403200000	POSITION_TYPE_SELL	16384	456	POSITION_REASON_EXPERT	0.10000	1.56602	1.56812	1.56152	1.56439	0.00000	30.50000	227##0#0.0#	2	0.00000000	0	31.80000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	31.80000000	0.00000000
458	2012.07.11 11:00	1342004400000	1342004400	1342004400000	POSITION_TYPE_BUY	16384	458	POSITION_REASON_EXPERT	0.10000	1.55583	1.55369	1.56033	1.55623	0.00000	1.60000	228##0#0.0#	2	9.00000000	14400	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	7.40000000	9.00000000
460	2012.07.12 10:00	1342087200000	1342087200	1342087200000	POSITION_TYPE_SELL	16384	460	POSITION_REASON_EXPERT	0.10000	1.54590	1.54803	1.54140	1.54641	0.00000	21.50000	229##0#0.0#	2	13.70000000	7200	22.80000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	36.50000000	13.70000000
462	2012.07.13 23:00	1342220400000	1342220400	1342220400000	POSITION_TYPE_BUY	16384	462	POSITION_REASON_EXPERT	0.10000	1.55763	1.55531	1.56213	1.55812	-0.02000	-4.90000	230##0#0.0#	2	10.00000000	180000	9.00000000	201600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	19.00000000	10.00000000
464	2012.07.20 17:00	1342803600000	1342803600	1342803600000	POSITION_TYPE_SELL	16384	464	POSITION_REASON_EXPERT	0.10000	1.56315	1.56528	1.55865	1.56285	0.00000	21.70000	231##0#0.0#	2	0.00000000	0	26.60000000	198000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	26.60000000	5.90000000
468	2012.07.31 15:00	1343746800000	1343746800	1343746800000	POSITION_TYPE_SELL	16384	468	POSITION_REASON_EXPERT	0.10000	1.56660	1.56874	1.56210	1.56390	0.00000	-0.80000	233##0#0.0#	2	0.00000000	0	28.40000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	28.40000000	27.80000000
470	2012.08.07 16:00	1344355200000	1344355200	1344355200000	POSITION_TYPE_BUY	16384	470	POSITION_REASON_EXPERT	0.10000	1.56576	1.56363	1.57026	1.56466	0.00000	-11.00000	234##0#0.0#	2	0.00000000	0	11.00000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	11.00000000	0.00000000
472	2012.08.14 17:00	1344963600000	1344963600	1344963600000	POSITION_TYPE_SELL	16384	472	POSITION_REASON_EXPERT	0.10000	1.56839	1.57052	1.56389	1.56913	0.00000	16.10000	235##0#0.0#	2	9.80000000	86400	19.20000000	39600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	27.20000000	29.00000000
474	2012.08.16 12:00	1345118400000	1345118400	1345118400000	POSITION_TYPE_BUY	16384	474	POSITION_REASON_EXPERT	0.10000	1.56944	1.56734	1.57394	1.56938	0.00000	33.00000	236##0#0.0#	2	33.00000000	14400	0.60000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.60000000	33.60000000
476	2012.08.28 04:00	1346126400000	1346126400	1346126400000	POSITION_TYPE_SELL	16384	476	POSITION_REASON_EXPERT	0.10000	1.57610	1.57830	1.57160	1.57718	0.00000	-8.00000	237##0#0.0#	2	8.80000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.80000000	8.80000000
478	2012.08.28 18:00	1346176800000	1346176800	1346176800000	POSITION_TYPE_BUY	16384	478	POSITION_REASON_EXPERT	0.10000	1.58268	1.58053	1.58718	1.58290	0.00000	-12.10000	238##0#0.0#	2	2.20000000	3600	12.80000000	46800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	15.00000000	7.00000000
480	2012.08.30 18:00	1346349600000	1346349600	1346349600000	POSITION_TYPE_SELL	16384	480	POSITION_REASON_EXPERT	0.10000	1.57918	1.58133	1.57468	1.57891	0.00000	8.10000	239##0#0.0#	2	3.00000000	46800	20.70000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	20.70000000	23.70000000
484	2012.09.04 14:00	1346767200000	1346767200	1346767200000	POSITION_TYPE_SELL	16384	484	POSITION_REASON_EXPERT	0.10000	1.58815	1.59025	1.58365	1.58707	0.00000	5.80000	241##0#0.0#	2	0.00000000	0	12.10000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	12.10000000	4.80000000
486	2012.09.04 18:00	1346781600000	1346781600	1346781600000	POSITION_TYPE_BUY	16384	486	POSITION_REASON_EXPERT	0.10000	1.58878	1.58665	1.59328	1.58807	0.00000	-16.90000	242##0#0.0#	2	0.00000000	0	18.50000000	18000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	18.50000000	9.60000000
488	2012.09.05 03:00	1346814000000	1346814000	1346814000000	POSITION_TYPE_SELL	16384	488	POSITION_REASON_EXPERT	0.10000	1.58631	1.58848	1.58181	1.58718	0.00000	-18.00000	243##0#0.0#	2	16.70000000	32400	13.00000000	28800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	20.00000000	29.70000000
