Position_data
Positionêî=	481
POSITION_TICKET	POSITION_TIME	POSITION_TIME_MSC	POSITION_TIME_UPDATE	POSITION_TIME_UPDATE_MSC	POSITION_TYPE	POSITION_MAGIC	POSITION_IDENTIFIER	POSITION_REASON	POSITION_VOLUME	POSITION_PRICE_OPEN	POSITION_SL	POSITION_TP	POSITION_PRICE_CURRENT	POSITION_SWAP	POSITION_PROFIT	POSITION_COMMENT	status	max_price	max_subtime	min_price	min_time	open_sigma_Fb	open_sigmaLb	open_bollinger_bandwide_Fb	open_bollinger_bandwide_Fb_o1	open_bollinger_bandwide_Fb_o2	open_bollinger_bandwide_Fb_o3	open_bollinger_bandwide_Fb_o4	open_bollinger_bandwide_Fb_o5	open_bollinger_bandwide_Lb	open_bollinger_bandwide_Lb_o1	open_bollinger_bandwide_Lb_o2	open_bollinger_bandwide_Lb_o3	open_bollinger_bandwide_Lb_o4	open_bollinger_bandwide_Lb_o5	open_katamuki_F	open_katamuki1_F	open_katamuki2_F	open_katamuki3_F	open_katamuki_L	open_katamuki1_L	open_katamuki2_L	open_katamuki3_L	open_katamuki_EMA_A	open_katamuki_EMA_A1	open_katamuki_EMA_A2	open_katamuki_EMA_B1	open_katamuki_EMA_B2	open_katamuki_EMA_C1	open_katamuki_EMA_C2	open_state_tyouki_chikou_innyou	open_state_tyouki_kumo_innyou	open_state_tanki__chikou_innyou	open_state_tanki__kumo_innyou	open_mode_span_pattern	max_sigma	min_sigma	agatte_sagaru	sagatte_agaru
282	2011.08.04 05:00	1312434000000	1312434000	1312434000000	POSITION_TYPE_BUY	16384	282	POSITION_REASON_EXPERT	0.10000	78.93800	78.70900	79.38800	78.97700	0.00000	39.12000	142##0#0.0#	2	31.00000000	7200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	31.00000000
284	2011.08.09 22:00	1312927200000	1312927200	1312927200000	POSITION_TYPE_SELL	16384	284	POSITION_REASON_EXPERT	0.10000	76.98700	77.20900	76.53700	76.97000	0.00000	2.21000	143##0#0.0#	2	0.00000000	0	4.50000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.50000000	0.00000000
286	2011.08.22 06:00	1313992800000	1313992800	1313992800000	POSITION_TYPE_BUY	16384	286	POSITION_REASON_EXPERT	0.10000	76.76500	76.55500	77.21500	76.69900	0.00000	-15.79000	144##0#0.0#	2	15.30000000	72000	13.10000000	100800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	28.40000000	22.30000000
288	2011.08.31 15:00	1314802800000	1314802800	1314802800000	POSITION_TYPE_SELL	16384	288	POSITION_REASON_EXPERT	0.10000	76.66400	76.87500	76.21400	76.43900	0.00000	-14.20000	145##0#0.0#	2	8.00000000	36000	23.50000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	23.50000000	31.50000000
290	2011.09.01 03:00	1314846000000	1314846000	1314846000000	POSITION_TYPE_BUY	16384	290	POSITION_REASON_EXPERT	0.10000	77.11000	76.89000	77.56000	76.95600	0.00000	-26.53000	146##0#0.0#	2	0.00000000	0	20.40000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	20.40000000	0.00000000
292	2011.09.09 18:00	1315591200000	1315591200	1315591200000	POSITION_TYPE_SELL	16384	292	POSITION_REASON_EXPERT	0.10000	77.36700	77.58100	76.91700	77.42500	0.00000	-18.19000	147##0#0.0#	2	11.30000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	11.30000000
294	2011.09.15 16:00	1316102400000	1316102400	1316102400000	POSITION_TYPE_BUY	16384	294	POSITION_REASON_EXPERT	0.10000	76.73300	76.51800	77.18300	76.67500	0.00000	-2.74000	148##0#0.0#	2	22.20000000	295200	11.00000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	24.40000000	33.20000000
296	2011.09.19 18:00	1316455200000	1316455200	1316455200000	POSITION_TYPE_SELL	16384	296	POSITION_REASON_EXPERT	0.10000	76.47800	76.68800	76.02800	76.49800	0.00000	-18.79000	149##0#0.0#	2	12.50000000	25200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.80000000	12.50000000
298	2011.09.22 00:00	1316649600000	1316649600	1316649600000	POSITION_TYPE_BUY	16384	298	POSITION_REASON_EXPERT	0.10000	76.46000	76.23100	76.91000	76.54400	0.00000	34.02000	150##0#0.0#	2	26.10000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	26.10000000
300	2011.09.22 12:00	1316692800000	1316692800	1316692800000	POSITION_TYPE_SELL	16384	300	POSITION_REASON_EXPERT	0.10000	76.45800	76.68800	76.00800	76.32700	0.00000	-4.71000	151##0#0.0#	2	2.30000000	25200	28.60000000	97200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	30.90000000	30.50000000
302	2011.09.29 17:00	1317315600000	1317315600	1317315600000	POSITION_TYPE_BUY	16384	302	POSITION_REASON_EXPERT	0.10000	76.86100	76.63200	77.31100	76.67500	0.00000	-24.26000	152##0#0.0#	2	0.00000000	0	18.60000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	18.60000000	0.00000000
304	2011.10.12 12:00	1318420800000	1318420800	1318420800000	POSITION_TYPE_SELL	16384	304	POSITION_REASON_EXPERT	0.10000	76.59000	76.81900	76.14000	76.69500	0.00000	-13.69000	153##0#0.0#	2	7.70000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	7.70000000
306	2011.10.12 15:00	1318431600000	1318431600	1318431600000	POSITION_TYPE_BUY	16384	306	POSITION_REASON_EXPERT	0.10000	77.19900	76.98500	77.64900	77.29200	0.00000	-7.65000	154##0#0.0#	2	17.80000000	14400	16.20000000	54000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	34.00000000	17.80000000
308	2011.10.21 16:00	1319212800000	1319212800	1319212800000	POSITION_TYPE_SELL	16384	308	POSITION_REASON_EXPERT	0.10000	76.09900	76.31300	75.64900	76.13800	0.00000	-6.04000	155##0#0.0#	2	13.10000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	12.40000000	13.10000000
310	2011.10.26 23:00	1319670000000	1319670000	1319670000000	POSITION_TYPE_BUY	16384	310	POSITION_REASON_EXPERT	0.10000	76.17600	75.94300	76.62600	76.25000	-0.04000	-17.23000	156##0#0.0#	2	7.40000000	3600	15.60000000	18000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	23.00000000	7.40000000
312	2011.10.27 16:00	1319731200000	1319731200	1319731200000	POSITION_TYPE_SELL	16384	312	POSITION_REASON_EXPERT	0.10000	75.75100	75.98000	75.30100	75.85000	0.00000	-20.42000	157##0#0.0#	2	13.60000000	14400	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	2.60000000	13.60000000
314	2011.10.31 06:00	1320040800000	1320040800	1320040800000	POSITION_TYPE_BUY	16384	314	POSITION_REASON_EXPERT	0.10000	79.20800	78.98900	79.65800	79.19400	0.00000	24.56000	158##0#0.0#	2	19.50000000	7200	1.40000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.40000000	20.90000000
318	2012.03.08 14:00	1331215200000	1331215200	1331215200000	POSITION_TYPE_BUY	16384	318	POSITION_REASON_EXPERT	0.10000	81.68400	81.47400	82.13400	81.53100	0.00000	-18.77000	160##0#0.0#	2	0.00000000	0	15.30000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	15.30000000	0.00000000
320	2012.03.29 17:00	1333040400000	1333040400	1333040400000	POSITION_TYPE_SELL	16384	320	POSITION_REASON_EXPERT	0.10000	82.24800	82.46100	81.79800	82.29400	0.00000	-19.17000	161##0#0.0#	2	14.70000000	7200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	6.60000000	14.70000000
322	2012.03.30 20:00	1333137600000	1333137600	1333137600000	POSITION_TYPE_BUY	16384	322	POSITION_REASON_EXPERT	0.10000	82.75100	82.53500	83.20100	82.84700	0.00000	15.32000	162##0#0.0#	2	20.30000000	187200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	9.70000000	20.30000000
324	2012.04.03 03:00	1333422000000	1333422000	1333422000000	POSITION_TYPE_SELL	16384	324	POSITION_REASON_EXPERT	0.10000	81.75600	81.97400	81.30600	81.88500	0.00000	-24.40000	163##0#0.0#	2	19.00000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	19.00000000
328	2012.04.16 09:00	1334566800000	1334566800	1334566800000	POSITION_TYPE_SELL	16384	328	POSITION_REASON_EXPERT	0.10000	80.55100	80.76400	80.10100	80.55500	0.00000	-14.26000	165##0#0.0#	2	10.30000000	7200	0.90000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.90000000	11.20000000
330	2012.04.18 04:00	1334721600000	1334721600	1334721600000	POSITION_TYPE_BUY	16384	330	POSITION_REASON_EXPERT	0.10000	81.17300	80.95500	81.62300	81.35600	0.00000	45.50000	166##0#0.0#	2	37.10000000	115200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	29.50000000	37.10000000
332	2012.04.23 11:00	1335178800000	1335178800	1335178800000	POSITION_TYPE_SELL	16384	332	POSITION_REASON_EXPERT	0.10000	81.05800	81.26800	80.60800	81.03500	0.00000	-14.29000	167##0#0.0#	2	11.40000000	43200	20.20000000	68400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	31.60000000	30.80000000
334	2012.04.24 11:00	1335265200000	1335265200	1335265200000	POSITION_TYPE_BUY	16384	334	POSITION_REASON_EXPERT	0.10000	81.16100	80.95100	81.61100	81.18000	0.00000	33.77000	168##0#0.0#	2	32.30000000	64800	14.50000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	31.90000000	46.80000000
336	2012.04.26 12:00	1335441600000	1335441600	1335441600000	POSITION_TYPE_SELL	16384	336	POSITION_REASON_EXPERT	0.10000	80.91500	81.12700	80.46500	80.88500	0.00000	-10.49000	169##0#0.0#	2	6.50000000	39600	17.90000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.90000000	24.40000000
338	2012.05.10 17:00	1336669200000	1336669200	1336669200000	POSITION_TYPE_BUY	16384	338	POSITION_REASON_EXPERT	0.10000	79.95300	79.73800	80.40300	79.91500	0.00000	-19.80000	170##0#0.0#	2	0.50000000	7200	15.80000000	57600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	16.30000000	5.30000000
340	2012.05.14 16:00	1337011200000	1337011200	1337011200000	POSITION_TYPE_SELL	16384	340	POSITION_REASON_EXPERT	0.10000	79.71400	79.92600	79.26400	79.81900	0.00000	-20.66000	171##0#0.0#	2	14.90000000	36000	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.90000000	14.90000000
342	2012.05.15 21:00	1337115600000	1337115600	1337115600000	POSITION_TYPE_BUY	16384	342	POSITION_REASON_EXPERT	0.10000	80.29200	80.07600	80.74200	80.23800	0.00000	-15.09000	172##0#0.0#	2	16.70000000	64800	12.10000000	154800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	28.80000000	28.60000000
344	2012.05.17 18:00	1337277600000	1337277600	1337277600000	POSITION_TYPE_SELL	16384	344	POSITION_REASON_EXPERT	0.10000	79.26300	79.47500	78.81300	79.38100	0.00000	-17.25000	173##0#0.0#	2	17.00000000	36000	25.50000000	104400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	42.50000000	40.40000000
346	2012.05.22 09:00	1337677200000	1337677200	1337677200000	POSITION_TYPE_BUY	16384	346	POSITION_REASON_EXPERT	0.10000	79.47900	79.26500	79.92900	79.55100	0.00000	50.95000	174##0#0.0#	2	40.70000000	18000	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	40.70000000
348	2012.05.30 17:00	1338397200000	1338397200	1338397200000	POSITION_TYPE_SELL	16384	348	POSITION_REASON_EXPERT	0.10000	78.94200	79.15500	78.49200	78.96800	0.00000	44.15000	175##0#0.0#	2	16.50000000	25200	36.30000000	79200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	52.80000000	16.50000000
350	2012.06.05 17:00	1338915600000	1338915600	1338915600000	POSITION_TYPE_BUY	16384	350	POSITION_REASON_EXPERT	0.10000	78.66300	78.44800	79.11300	78.56600	0.00000	27.76000	176##0#0.0#	2	27.30000000	50400	9.70000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	13.10000000	37.00000000
352	2012.07.16 17:00	1342458000000	1342458000	1342458000000	POSITION_TYPE_SELL	16384	352	POSITION_REASON_EXPERT	0.10000	78.73500	78.94800	78.28500	78.80500	0.00000	-19.77000	177##0#0.0#	2	13.80000000	36000	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	5.40000000	13.80000000
354	2012.08.01 23:00	1343862000000	1343862000	1343862000000	POSITION_TYPE_BUY	16384	354	POSITION_REASON_EXPERT	0.10000	78.44500	78.22700	78.89500	78.42000	-0.04000	-10.08000	178##0#0.0#	2	5.50000000	18000	7.90000000	43200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	13.40000000	12.30000000
356	2012.08.10 16:00	1344614400000	1344614400	1344614400000	POSITION_TYPE_SELL	16384	356	POSITION_REASON_EXPERT	0.10000	78.23400	78.44800	77.78400	78.19000	0.00000	-14.93000	179##0#0.0#	2	11.60000000	277200	7.30000000	241200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	15.90000000	18.90000000
358	2012.08.14 16:00	1344960000000	1344960000	1344960000000	POSITION_TYPE_BUY	16384	358	POSITION_REASON_EXPERT	0.10000	78.81900	78.61000	79.26900	78.79000	0.00000	15.71000	180##0#0.0#	2	12.40000000	79200	9.70000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.60000000	22.10000000
360	2012.08.22 22:00	1345672800000	1345672800	1345672800000	POSITION_TYPE_SELL	16384	360	POSITION_REASON_EXPERT	0.10000	78.52900	78.74700	78.07900	78.59000	0.00000	-20.33000	181##0#0.0#	2	16.80000000	169200	16.40000000	68400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	27.30000000	33.20000000
362	2012.09.06 16:00	1346947200000	1346947200	1346947200000	POSITION_TYPE_BUY	16384	362	POSITION_REASON_EXPERT	0.10000	78.99000	78.77500	79.44000	78.96600	0.00000	-12.04000	182##0#0.0#	2	0.00000000	0	14.10000000	18000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	14.10000000	12.80000000
